,_time,chainName,ath,athDate,atl,atlDate,cap,capChange24h,capChangeRatio24H,capRank,change24h,changeRatio24H,high24h,low24h,price,priceChangePercentage14d,priceChangePercentage1H,priceChangePercentage1Y,priceChangePercentage24H,priceChangePercentage30D,priceChangePercentage7d,supplyCirculating,totalVolume,apr,blockTime,bondedTokens,communityTokens,inflation,tps,capBTC,priceBTC,priceChangePercentage1HBTC,totalVolumeBTC
0,2023-01-24 21:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3826578089,-69338669,-1.77978,22,-0.267918663,-2.00899,13.38,12.91,13.07,17.50573647,-0.553128296,-62.08242279,-2.00899355,45.62727971,5.979042945,292586163.8,188006789,0.210653458,6.6499435,2.03515E+14,1.82396E+12,0.146230772,0.40966054,166960,0.00057087,-0.38710324,8186
1,2023-01-24 22:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3834398759,-44719269,-1.15282,22,-0.170072493,-1.28194,13.38,12.91,13.1,17.7633769,0.146172963,-61.99928557,-1.281943396,45.9465788,6.211410201,292586163.8,180414129,0.210657135,6.6394632,2.03527E+14,1.82457E+12,0.146239413,0.501747465,166800,0.00056993,-0.16388298,7855
2,2023-01-24 23:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3813167577,-31946650,-0.83084,22,-0.085927691,-0.65573,13.38,12.91,13.02,17.05665421,-0.641806151,-62.22733582,-0.655734844,45.07072282,5.574013288,292586163.8,177740408,0.210664447,6.6263911,2.03536E+14,1.82518E+12,0.146248079,0.307214419,166823,0.00056842,-0.311488382,7734
3,2023-01-25 00:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3806684761,-14779955,-0.38676,22,-0.058382198,-0.44595,13.38,12.91,13.03,17.19290356,0.308693992,-62.18336992,-0.445950324,45.23957944,5.69689729,292586163.8,169295768,0.210676498,6.6097765,2.0354E+14,1.8258E+12,0.146256806,0.621785088,166691,0.00057044,0.207082762,7421
4,2023-01-25 01:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3820293895,3705855,0.0971,22,0.02134867,0.16363,13.38,12.91,13.07,17.50764978,0.426889243,-62.0818054,0.163630074,45.62965091,5.980768563,292586163.8,161001329,0.210659894,6.6002265,2.03573E+14,1.82641E+12,0.146265521,0.384125155,166581,0.00056911,-0.232633144,7003
5,2023-01-25 02:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3845673095,56513355,1.49145,22,0.13791,1.06475,13.38,12.91,13.09,17.70614996,0.130401537,-62.01775196,1.064746492,45.87565628,6.159796927,292586163.8,160391679,0.210663483,6.5900002,2.03585E+14,1.82702E+12,0.146274165,0.508023264,167907,0.00057284,0.514001025,6704
6,2023-01-25 03:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3801618981,19311022,0.51056,22,-0.034396687,-0.26448,13.38,12.93,12.97,16.63222975,-0.863030335,-62.36429208,-0.264482112,44.54472484,5.191222633,292586163.8,153537308,0.210617379,6.5832706,2.03645E+14,1.82763E+12,0.146282629,0.534838258,165983,0.00056623,-1.021563661,6704
7,2023-01-25 04:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3824941893,-18295203,-0.47604,22,-0.036629165,-0.27942,13.38,12.93,13.07,17.54667351,0.828219622,-62.06921294,-0.279415128,45.67801383,6.015964275,292586163.8,151773935,0.210647122,6.5734601,2.03632E+14,1.82824E+12,0.14629123,0.538409434,166202,0.00056804,0.30493948,6523
8,2023-01-25 05:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3806765965,9797693,0.25804,22,0.053328,0.41106,13.38,12.96,13.03,17.13347103,-0.314215392,-62.20254802,0.411061559,45.16592348,5.643294781,292586163.8,145015003,0.210670829,6.5609476,2.03625E+14,1.82885E+12,0.1462999,0.444467238,165432,0.00056543,-0.464138898,6338
9,2023-01-25 06:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3772594809,-36284632,-0.95263,22,-0.181945923,-1.38992,13.38,12.89,12.91,16.07071307,-0.897243657,-62.54548623,-1.389918765,43.84882566,4.68478778,292586163.8,147424395,0.210681015,6.5442526,2.03631E+14,1.82947E+12,0.146308554,0.70804375,164036,0.00056091,-0.827504186,6406
10,2023-01-25 07:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3785261101,-68570981,-1.77929,22,-0.329271825,-2.50001,13.38,12.89,12.84,15.46905745,-0.457104206,-62.7396327,-2.50001113,43.10318145,4.1421514,292586163.8,156491862,0.210264974,6.5394883,2.04049E+14,1.83007E+12,0.14631691,0.346086625,164620,0.00055459,-1.072716019,6988
11,2023-01-25 08:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3666735792,-182506276,-4.74136,22,-0.576660242,-4.39828,13.38,12.44,12.53,12.70721724,-1.768423646,-63.63084272,-4.398275559,39.68037599,1.651233163,292586163.8,156415127,0.210237062,6.5343702,2.04092E+14,1.83068E+12,0.146325153,0.408541663,160590,0.00054869,-1.215166608,6853
12,2023-01-25 09:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3636909933,-199090070,-5.19004,22,-0.624898289,-4.78074,13.38,12.41,12.45,11.91472941,-0.359779633,-63.88656826,-4.780741985,38.69822949,0.93648421,292586163.8,164219239,0.210249776,6.5217337,2.04092E+14,1.83119E+12,0.146332124,0.293939656,160840,0.00055034,0.553877355,7261
13,2023-01-25 10:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3629701267,-181610393,-4.76504,22,-0.678290418,-5.18983,13.38,12.28,12.39,9.340634043,-0.49458465,-65.67913214,-5.189832114,37.29847638,1.637880095,292586163.8,162314178,0.210258293,6.5129206,2.04099E+14,1.8318E+12,0.146340392,0.279534575,160015,0.00054628,-0.728994589,7343
14,2023-01-25 11:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3594155419,-244207696,-6.36229,22,-0.902041106,-6.8433,13.38,12.15,12.28,8.352581914,-0.912369355,-65.98927124,-6.843298238,36.05778436,0.719433584,292586163.8,168365882,0.210311505,6.5040255,2.04063E+14,1.83241E+12,0.146348758,0.501495199,159868,0.0005465,0.03985706,7493
15,2023-01-25 12:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3655187867,-231947579,-5.96706,22,-0.806361259,-6.06895,13.38,12.15,12.48,10.12594593,1.47476351,-65.43263105,-6.068948939,38.28458851,2.36786887,292586163.8,168454603,0.210323025,6.4914286,2.04068E+14,1.83303E+12,0.146357243,0.449352759,161804,0.00055273,1.041952316,7440
16,2023-01-25 13:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3682194139,-211297515,-5.42694,22,-0.768859652,-5.75272,13.38,12.15,12.6,11.14939528,0.788975673,-65.11138113,-5.752718185,39.56972863,3.319218958,292586163.8,168346982,0.210335231,6.48157,2.04071E+14,1.83364E+12,0.146365565,0.172054851,162716,0.00055679,0.614656641,7437
17,2023-01-25 14:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3745202457,-152413068,-3.91042,22,-0.512156025,-3.84925,13.37,12.15,12.79,12.88693708,1.512450333,-64.56598514,-3.849245341,41.75155101,4.934355612,292586163.8,168191780,0.21034369,6.4796072,2.04078E+14,1.83423E+12,0.146373721,0.277734382,165274,0.00056479,1.42761715,7428
18,2023-01-25 15:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3721743897,-189137036,-4.83617,22,-0.621075044,-4.65124,13.36,12.15,12.73,12.34512572,-0.177032645,-64.736054,-4.651244533,41.07120125,4.430713403,292586163.8,172984739,0.21035516,6.4803673,2.04083E+14,1.83485E+12,0.146382116,0.312673708,164092,0.00056128,-0.370251638,7626
19,2023-01-25 16:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3744378200,-145376069,-3.73741,22,-0.487808253,-3.66957,13.31,12.15,12.81,12.99572284,0.479230006,-64.53183845,-3.669568051,41.88815273,5.035477701,292586163.8,170769459,0.210352471,6.4794097,2.04101E+14,1.83546E+12,0.146390538,0.307676529,164773,0.00056298,0.203375358,7508
20,2023-01-25 17:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3729693031,-151445792,-3.9021,22,-0.518177668,-3.89943,13.29,12.15,12.77,12.68548902,-0.117453765,-64.62921756,-3.899428558,41.49859371,4.747099027,292586163.8,174152949,0.210365949,6.4772018,2.04104E+14,1.83609E+12,0.146399103,0.329449299,164188,0.00056135,-0.210137748,7668
21,2023-01-25 18:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3719973647,-156896794,-4.047,22,-0.543380648,-4.10113,13.25,12.15,12.71,12.11873181,-0.523806219,-64.80711665,-4.101132208,40.78691957,4.220268336,292586163.8,174302305,0.210377895,6.4796983,2.04108E+14,1.83671E+12,0.146407504,0.451663337,163807,0.00055974,-0.287210103,7675
22,2023-01-25 19:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3708452083,-131988431,-3.4368,22,-0.481669254,-3.67535,13.16,12.15,12.62,11.39133315,-0.658047412,-65.03543939,-3.675354563,39.87352878,3.544112954,292586163.8,178832547,0.21039458,6.4796797,2.04107E+14,1.83732E+12,0.146415937,0.288028193,163492,0.00055846,-0.230385246,7895
23,2023-01-25 20:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3712656254,-134880735,-3.50564,22,-0.432353844,-3.29018,13.16,12.15,12.71,12.13840784,0.727633869,-64.80094055,-3.290181132,40.81162665,4.238558239,292586163.8,179984530,0.209990554,6.4808345,2.04515E+14,1.83794E+12,0.146424258,0.554611945,164335,0.00056195,0.622095838,7936
24,2023-01-25 21:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3730049490,-96528599,-2.52258,22,-0.331052948,-2.52973,13.16,12.15,12.76,12.55356968,0.423808843,-64.67062565,-2.529732745,41.33294326,4.624473043,292586163.8,172270577,0.210002883,6.4728366,2.04519E+14,1.83855E+12,0.146432424,0.661636132,164941,0.00056423,0.382582026,7620
25,2023-01-25 22:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3764784813,-69613947,-1.81551,22,-0.22102649,-1.68642,13.16,12.15,12.89,13.69873565,1.162527322,-64.31117017,-1.68642289,42.77092233,5.688965147,292586163.8,175472697,0.210010666,6.471285,2.04526E+14,1.83917E+12,0.146440545,0.399354088,165988,0.00056771,0.733460382,7511
26,2023-01-25 23:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3823962561,10794984,0.2831,22,-0.024905647,-0.19168,13.16,12.15,12.97,14.43143497,0.630263993,-64.0811836,-0.191682966,43.69096913,6.370047772,292586163.8,201307887,0.21002103,6.4706623,2.04531E+14,1.83978E+12,0.146448721,0.680770842,168556,0.00057435,1.154350833,8970
27,2023-01-26 00:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3840524290,33839530,0.88895,22,0.03405853,0.26173,13.16,12.15,13.05,15.12435473,0.771533753,-63.86368342,0.26173283,44.56106494,7.014153199,292586163.8,220200948,0.21003864,6.4707193,2.04529E+14,1.84039E+12,0.14645684,0.59148951,170271,0.00058082,1.103496243,9676
28,2023-01-26 01:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3757338367,-62955528,-1.64792,22,-0.230692301,-1.76723,13.16,12.15,12.82,13.15180256,-1.95504433,-64.48284667,-1.767226957,42.08414124,5.18056203,292586163.8,203570905,0.210064821,6.465882,2.04519E+14,1.84101E+12,0.14646501,0.412325356,166647,0.00056897,-1.263317402,9012
29,2023-01-26 02:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3752332997,-93340099,-2.42715,22,-0.239554318,-1.82901,13.16,12.15,12.86,13.45836768,0.290114768,-64.38661913,-1.829005294,42.4690935,5.465530458,292586163.8,205891750,0.210093247,6.458935,2.04507E+14,1.84163E+12,0.146473222,0.557165144,165898,0.00056942,0.013702258,8871
30,2023-01-26 03:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3761483960,-40135021,-1.05573,22,-0.118073006,-0.91026,13.16,12.15,12.85,13.41680342,-0.049167029,-64.39966571,-0.910261551,42.41690146,5.426894286,292586163.8,204994096,0.21010774,6.4592558,2.04508E+14,1.84224E+12,0.146481335,0.727974538,166605,0.00056927,0.136889217,9079
31,2023-01-26 04:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3763960591,-54013240,-1.41471,22,-0.182736046,-1.39838,13.16,12.15,12.88,13.69666072,0.367590274,-64.31182146,-1.398378923,42.76831685,5.687036395,292586163.8,200465362,0.210120154,6.4592093,2.04511E+14,1.84285E+12,0.146489432,0.378214826,166007,0.00056805,-0.098281627,8823
32,2023-01-26 05:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3813796204,7030239,0.18468,22,0.0748,0.57427,13.16,12.15,13.1,15.59516308,1.64990102,-63.71590166,0.574265638,45.15225658,7.451794364,292586163.8,210770513,0.210118294,6.4555419,2.04528E+14,1.84347E+12,0.146497688,0.331391495,168070,0.00057634,1.522217743,10191
33,2023-01-26 06:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3888688296,116093487,3.07728,22,0.424531,3.29081,13.32,12.15,13.33,17.57985204,1.57423824,-63.0929288,3.290810724,47.64442038,9.296667318,292586163.8,245891475,0.209986377,6.455559,2.04672E+14,1.84409E+12,0.146505876,0.62688489,169947,0.00058217,1.019554728,10739
34,2023-01-26 07:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3989670351,204409250,5.40014,22,0.813703,6.37696,13.65,12.15,13.57,19.77441233,1.782918207,-62.40407956,6.376956777,50.40011854,11.33662673,292586163.8,260227984,0.209997256,6.4508712,2.04676E+14,1.8447E+12,0.146513913,0.895208911,171257,0.00058177,-0.15512594,11219
35,2023-01-26 08:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3983943127,317207335,8.65095,22,1.1,8.78905,13.69,12.15,13.64,20.33829711,0.224263395,-62.22708209,8.789053379,51.10818579,11.86078734,292586163.8,275425759,0.210002977,6.4427955,2.04686E+14,1.84531E+12,0.146521964,0.717164128,170701,0.00058479,0.771895822,11841
36,2023-01-26 09:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3987363760,350453826,9.63603,22,1.19,9.52274,13.69,12.15,13.63,20.28309721,-0.088657949,-62.24440875,9.522741457,51.03887156,11.80947613,292586163.8,281100107,0.210013185,6.4417143,2.04691E+14,1.84593E+12,0.146530026,0.820028785,172107,0.0005878,0.185339384,12125
37,2023-01-26 10:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3966727244,337025977,9.28523,22,1.13,9.12117,13.69,12.15,13.53,14.12706282,-0.261415603,-62.48628428,9.121169262,47.5922363,16.817716,292586163.8,282446380,0.210027491,6.4470927,2.04692E+14,1.84654E+12,0.146538016,0.568504832,171442,0.0005843,-0.537800881,12319
38,2023-01-26 11:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3936467000,366487747,10.26582,22,1.11,9.01493,13.69,12.3,13.41,13.12716759,-0.628702528,-62.81495116,9.014925596,46.29914446,15.7942473,292586163.8,257381564,0.21004204,6.4437828,2.04693E+14,1.84716E+12,0.146546195,0.351493849,169466,0.00057776,-1.200414708,11077
39,2023-01-26 12:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3918557164,263369298,7.20536,22,0.910205,7.29313,13.69,12.48,13.39,12.96703986,-0.224285436,-62.86758536,7.29312879,46.09206291,15.63034441,292586163.8,256665668,0.210035783,6.4424559,2.04715E+14,1.84778E+12,0.146554313,0.363485305,169016,0.00057762,-0.04405544,11075
40,2023-01-26 13:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3901675902,221346633,6.01432,22,0.755608,6.00466,13.69,12.58,13.34,12.53492772,-0.431397421,-63.00962119,6.004662998,45.53324367,15.18804481,292586163.8,256003559,0.210031394,6.442847,2.04734E+14,1.84839E+12,0.146562419,0.506691827,168545,0.00057621,-0.229085498,11085
41,2023-01-26 14:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3903521146,158318689,4.22724,22,0.58581,4.59301,13.69,12.62,13.34,12.54251493,0.038795074,-63.00712726,4.593012054,45.54305566,15.1958109,292586163.8,249092067,0.210055999,6.44259,2.04725E+14,1.84901E+12,0.146570513,0.297864139,168428,0.00057538,-0.119964924,10744
42,2023-01-26 15:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3910267274,188523377,5.06546,22,0.639861,5.02716,13.69,12.62,13.37,12.77647581,0.170677683,-62.93022401,5.027164265,45.84562027,15.43528763,292586163.8,253323424,0.210068147,6.4410207,2.04726E+14,1.84953E+12,0.146577316,0.435304975,168834,0.00057748,0.370325241,10953
43,2023-01-26 16:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3898641476,154263276,4.11986,22,0.572022,4.47402,13.69,12.62,13.36,12.68779982,-0.164587673,-62.95937193,4.474024271,45.73094205,15.34452102,292586163.8,257161055,0.210072976,6.4352911,2.04737E+14,1.85015E+12,0.146585484,0.537159294,169267,0.00057882,0.208915136,11122
44,2023-01-26 17:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3925130619,195437587,5.24004,22,0.664029,5.20345,13.69,12.62,13.43,13.26094501,0.499725291,-62.77097835,5.203447274,46.47214908,15.93117865,292586163.8,259181766,0.210075895,6.4363936,2.04749E+14,1.85077E+12,0.146593575,0.48480651,170240,0.00058217,0.607224087,11239
45,2023-01-26 18:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3905773769,185800122,4.99466,22,0.610011,4.80046,13.69,12.62,13.32,12.34974809,-0.679957189,-63.07048997,4.800464175,45.29376432,14.9984994,292586163.8,258666359,0.210083499,6.4374585,2.04757E+14,1.85139E+12,0.146601633,0.432391297,169556,0.00057837,-0.757567433,11201
46,2023-01-26 19:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3858631932,150179849,4.04966,22,0.577407,4.57657,13.69,12.62,13.19,11.30901509,-0.871353753,-63.41258028,4.57657152,43.94785996,13.93323014,292586163.8,261112269,0.210035796,6.4361662,2.04818E+14,1.852E+12,0.146609686,0.500457314,168077,0.0005744,-0.618156355,11368
47,2023-01-26 20:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3843434005,130777751,3.52248,22,0.424757,3.33459,13.69,12.72,13.16,11.04496519,-0.213126385,-63.49937383,3.334586174,43.60638342,13.66295501,292586163.8,263167126,0.21002099,6.4341275,2.04848E+14,1.85262E+12,0.146617759,0.27470515,167585,0.00057386,0.004432413,11473
48,2023-01-26 21:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3868359003,138309513,3.70798,22,0.494624,3.88332,13.69,12.74,13.23,11.62769896,0.40990357,-63.30782847,3.883320033,44.35999066,14.25942728,292586163.8,263168159,0.210034398,6.4290685,2.0485E+14,1.85324E+12,0.146625811,0.486533449,168382,0.00057592,0.250932678,11475
49,2023-01-26 22:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3897349004,132564191,3.52116,22,0.424937,3.29741,13.69,12.78,13.31,12.30428858,0.596739301,-63.08543258,3.297407505,45.23497483,14.95196814,292586163.8,261739005,0.211230474,6.4231531,2.03706E+14,1.85386E+12,0.146634066,0.512724103,168774,0.00057643,0.168450503,11333
50,2023-01-26 23:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3887243596,63281035,1.65485,22,0.394547,3.04743,13.69,12.78,13.34,12.55289862,0.178516568,-63.00371413,3.047428025,45.55648414,15.2064394,292586163.8,258292353,0.211248466,6.4272325,2.03704E+14,1.85448E+12,0.146642723,0.682833204,168283,0.00057739,0.148242938,11136
51,2023-01-27 00:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3947305055,106780765,2.78037,22,0.382482,2.92442,13.69,12.78,13.46,13.56508552,1.019464532,-62.67100696,2.924418711,46.8654719,16.24248956,292586163.8,280204352,0.211222293,6.4294783,2.03745E+14,1.85509E+12,0.146651387,0.69181411,170530,0.00058168,0.597933289,12112
52,2023-01-27 01:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3910751119,153412752,4.08302,22,0.490281,3.82411,13.69,12.78,13.31,12.29665583,-1.126881081,-63.08794147,3.824113946,45.22510396,14.94415544,292586163.8,273734974,0.211301397,6.4243602,2.03685E+14,1.85571E+12,0.146660143,0.671083197,169561,0.00057699,-0.816572698,11871
53,2023-01-27 02:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3843667724,91334727,2.43408,22,0.216394,1.67784,13.69,12.78,13.11,10.63062635,-0.806982875,-63.63556755,1.677843326,43.07054911,13.23884774,292586163.8,267668515,0.211293984,6.4219443,2.03708E+14,1.85633E+12,0.146668869,0.59879153,167057,0.00057022,-0.61337923,11639
54,2023-01-27 03:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3822532662,61048701,1.623,22,0.2427,1.89052,13.69,12.78,13.08,10.35147862,-0.24735847,-63.72732378,1.890515009,42.70954764,12.95311885,292586163.8,269145110,0.211284009,6.4214255,2.03734E+14,1.85695E+12,0.146677619,0.345990831,165914,0.00056825,-0.339168157,11696
55,2023-01-27 04:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3802153704,38193113,1.01471,22,0.104186,0.80843,13.69,12.89,12.99,9.602314044,-0.665763595,-63.97357516,0.808426179,41.74070753,12.186292,292586163.8,279417360,0.211291694,6.4234063,2.03742E+14,1.85756E+12,0.146686158,0.51889648,164969,0.0005638,-0.827998683,12129
56,2023-01-27 05:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3790914376,-22881828,-0.59998,22,-0.13031473,-0.99336,13.69,12.91,12.99,9.573069124,-0.079058527,-63.983188,-0.993364124,41.7028872,12.15635761,292586163.8,284609846,0.211299741,6.4259704,2.0375E+14,1.85817E+12,0.146694833,0.552600677,164357,0.00056245,-0.285732381,12300
57,2023-01-27 06:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3818995734,-69692562,-1.79219,22,-0.252515557,-1.89349,13.69,12.91,13.08,10.37663726,0.61893476,-63.7190541,-1.893491187,42.74208347,12.97887062,292586163.8,274481198,0.211314675,6.4258341,2.03752E+14,1.85879E+12,0.146703556,0.625271385,165294,0.00056574,0.408240049,11896
58,2023-01-27 07:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3793393268,-196277083,-4.91963,22,-0.589128793,-4.34722,13.69,12.91,12.96,9.357931626,-0.954758088,-64.05390398,-4.347224069,41.42466551,11.93614804,292586163.8,266274171,0.211321173,6.4250228,2.03761E+14,1.85941E+12,0.146712246,0.450458255,164489,0.00056232,-0.566739595,11559
59,2023-01-27 08:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3804017541,-202229552,-5.04786,22,-0.643888962,-4.71939,13.65,12.91,13,9.669167156,0.266064103,-63.95160045,-4.719385672,41.82716381,12.25472124,292586163.8,245857271,0.211341151,6.422105,2.03758E+14,1.86003E+12,0.146721029,0.53394215,165136,0.00056409,0.33552379,10668
60,2023-01-27 09:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3831342364,-156021396,-3.9129,22,-0.464549115,-3.425,13.65,12.91,13.1,10.50709274,0.686407096,-63.67617321,-3.425000845,42.91079207,13.11240171,292586163.8,238291480,0.211341004,6.4227286,2.03774E+14,1.86065E+12,0.146729715,0.489561842,166354,0.00056926,0.749169866,10356
61,2023-01-27 10:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3816979497,-149747747,-3.7751,22,-0.479031876,-3.54987,13.65,12.91,13.02,5.855016588,-0.770212088,-59.94762937,-3.549874066,41.20872955,8.333591273,292586163.8,247725528,0.21135432,6.4282221,2.03777E+14,1.86127E+12,0.146738385,0.456084341,166145,0.00056562,-0.689111282,10873
62,2023-01-27 11:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3745611162,-190855838,-4.8484,22,-0.628397576,-4.68233,13.65,12.76,12.79,4.040638471,-1.085979021,-60.63413575,-4.682330719,38.78838106,6.476729844,292586163.8,235666888,0.211303367,6.427136,2.03842E+14,1.86188E+12,0.146747061,0.252167061,165073,0.00056375,-0.039016113,10386
63,2023-01-27 12:00:00+00:00,cosmos,44.45,2022-01-17T00:34:41.497Z,1.16,2020-03-13T02:27:44.591Z,3776747471,-141809694,-3.61893,22,-0.489945626,-3.65711,13.65,12.76,12.91,4.975344409,0.825098442,-60.280471,-3.657105145,40.03526234,7.433321741,292586163.8,235334080,0.211224324,6.4243644,2.03934E+14,1.8625E+12,0.14675568,0.363397245,165636,0.00056634,0.430562636,10326
