chainName,fig1,fig2,corr,p_values
kava,priceChangePercentage1Y,bondedTokens,-0.5094412683006745,2.8188178566485347e-162
kava,priceChangePercentage1Y,communityTokens,-0.7074011986603387,0.0
kava,priceChangePercentage1Y,capBTC,0.8638815036815382,0.0
kava,priceChangePercentage1Y,priceBTC,0.888658506521319,0.0
kava,priceChangePercentage1Y,totalVolumeBTC,0.6105438531016774,9.338960575877166e-251
kava,priceChangePercentage24H,capChange24h,0.9891849789926401,0.0
kava,priceChangePercentage24H,capChangeRatio24H,0.9926889655421881,0.0
kava,priceChangePercentage24H,change24h,0.9956004630403211,0.0
kava,priceChangePercentage24H,changeRatio24H,0.9999999999997867,0.0
kava,priceChangePercentage30D,high24h,0.6593169812013311,3.622033116657027e-306
kava,priceChangePercentage30D,low24h,0.6700894464634529,7.655e-320
kava,priceChangePercentage30D,price,0.688186705727583,0.0
kava,priceChangePercentage30D,priceChangePercentage1Y,0.5064966944015198,3.98292153225196e-160
kava,priceChangePercentage30D,supplyCirculating,-0.6027277797401438,9.30661615513097e-243
kava,priceChangePercentage30D,bondedTokens,-0.5461228318291841,6.48588534772995e-191
kava,priceChangePercentage30D,communityTokens,-0.6418832108960361,3.3720627329327124e-285
kava,priceChangePercentage30D,capBTC,0.5317042543761185,3.097471486597795e-179
kava,priceChangePercentage30D,priceBTC,0.6393443485214898,2.9396126704501646e-282
kava,priceChangePercentage7d,cap,0.7301671410754271,0.0
kava,priceChangePercentage7d,high24h,0.606935713298511,4.901778874808703e-247
kava,priceChangePercentage7d,low24h,0.5934486539780787,1.5171501496910896e-233
kava,priceChangePercentage7d,price,0.6618101427623208,2.78374818402986e-309
kava,priceChangePercentage7d,priceChangePercentage14d,0.5356857946981144,2.101036908561366e-182
kava,priceChangePercentage7d,totalVolume,0.5453610200185224,2.7755757117882545e-190
kava,priceChangePercentage7d,capBTC,0.5943481977449852,2.0003422544445308e-234
kava,priceChangePercentage7d,totalVolumeBTC,0.501242511827609,2.425665578637243e-156
kava,supplyCirculating,high24h,-0.5763997228508637,2.215998437433984e-217
kava,supplyCirculating,low24h,-0.5748466110918609,5.903333866309203e-216
kava,supplyCirculating,price,-0.5843709728556148,8.076591142525802e-225
kava,supplyCirculating,priceChangePercentage1Y,-0.7698449518171051,0.0
kava,supplyCirculating,priceChangePercentage30D,-0.6027277797401438,9.30661615513097e-243
kava,supplyCirculating,apr,-0.6994115999156256,0.0
kava,supplyCirculating,bondedTokens,0.7547961800042577,0.0
kava,supplyCirculating,communityTokens,0.9621250120493864,0.0
kava,supplyCirculating,tps,0.5353012465307038,4.2689089029723356e-182
kava,supplyCirculating,capBTC,-0.6856436577018235,0.0
kava,supplyCirculating,priceBTC,-0.8884946401955458,0.0
kava,totalVolume,high24h,0.6201449786989023,6.814336541529851e-261
kava,totalVolume,price,0.5650904684236877,3.576568463932297e-207
kava,totalVolume,priceChangePercentage14d,0.5378744592010609,3.651763430846148e-184
kava,totalVolume,priceChangePercentage1Y,0.5985023197463728,1.589426850093022e-238
kava,totalVolume,priceChangePercentage7d,0.5453610200185224,2.7755757117882545e-190
kava,totalVolume,capBTC,0.7376388300901857,0.0
kava,totalVolume,priceBTC,0.609308358112022,1.7763162124861406e-249
kava,totalVolume,totalVolumeBTC,0.9856652578116918,0.0
kava,apr,supplyCirculating,-0.6994115999156256,0.0
kava,apr,bondedTokens,-0.707008956006414,0.0
kava,apr,communityTokens,-0.625918335578095,3.6826648230713004e-267
kava,apr,tps,-0.5437214231117704,6.2623199443932695e-189
kava,apr,priceBTC,0.5202251629283021,2.4711147853061847e-170
kava,bondedTokens,high24h,-0.5499497612749297,4.1256452605481446e-194
kava,bondedTokens,low24h,-0.6088248811301945,5.604948138599537e-249
kava,bondedTokens,price,-0.5740269174228335,3.3142006885337665e-215
kava,bondedTokens,priceChangePercentage1Y,-0.5094412683006745,2.8188178566485347e-162
kava,bondedTokens,priceChangePercentage30D,-0.5461228318291841,6.48588534772995e-191
kava,bondedTokens,supplyCirculating,0.7547961800042577,0.0
kava,bondedTokens,apr,-0.707008956006414,0.0
kava,bondedTokens,communityTokens,0.8045814363130686,0.0
kava,bondedTokens,priceBTC,-0.6247656293044287,6.73022849650541e-266
kava,communityTokens,high24h,-0.5880816152981176,2.3642529304927697e-228
kava,communityTokens,low24h,-0.601257894892855,2.8073501730646517e-241
kava,communityTokens,price,-0.6054952789838324,1.4525767994928565e-245
kava,communityTokens,priceChangePercentage1Y,-0.7074011986603387,0.0
kava,communityTokens,priceChangePercentage30D,-0.6418832108960361,3.3720627329327124e-285
kava,communityTokens,supplyCirculating,0.9621250120493864,0.0
kava,communityTokens,apr,-0.625918335578095,3.6826648230713004e-267
kava,communityTokens,bondedTokens,0.8045814363130686,0.0
kava,communityTokens,capBTC,-0.6749036806291995,0.0
kava,communityTokens,priceBTC,-0.8632578870720541,0.0
kava,tps,supplyCirculating,0.5353012465307038,4.2689089029723356e-182
kava,tps,apr,-0.5437214231117704,6.2623199443932695e-189
kava,capBTC,high24h,0.747973462514768,0.0
kava,capBTC,low24h,0.6827359267170012,0.0
kava,capBTC,price,0.76910821173202,0.0
kava,capBTC,priceChangePercentage14d,0.5562905357089154,1.6869886737958822e-199
kava,capBTC,priceChangePercentage1Y,0.8638815036815382,0.0
kava,capBTC,priceChangePercentage30D,0.5317042543761185,3.097471486597795e-179
kava,capBTC,priceChangePercentage7d,0.5943481977449852,2.0003422544445308e-234
kava,capBTC,supplyCirculating,-0.6856436577018235,0.0
kava,capBTC,totalVolume,0.7376388300901857,0.0
kava,capBTC,communityTokens,-0.6749036806291995,0.0
kava,capBTC,priceBTC,0.9397398630643512,0.0
kava,capBTC,totalVolumeBTC,0.7788008626364458,0.0
kava,priceBTC,high24h,0.7333266638506647,0.0
kava,priceBTC,low24h,0.6922333889728757,0.0
kava,priceBTC,price,0.7512700432547326,0.0
kava,priceBTC,priceChangePercentage1Y,0.888658506521319,0.0
kava,priceBTC,priceChangePercentage30D,0.6393443485214898,2.9396126704501646e-282
kava,priceBTC,supplyCirculating,-0.8884946401955458,0.0
kava,priceBTC,totalVolume,0.609308358112022,1.7763162124861406e-249
kava,priceBTC,apr,0.5202251629283021,2.4711147853061847e-170
kava,priceBTC,bondedTokens,-0.6247656293044287,6.73022849650541e-266
kava,priceBTC,communityTokens,-0.8632578870720541,0.0
kava,priceBTC,capBTC,0.9397398630643512,0.0
kava,priceBTC,totalVolumeBTC,0.6659597822421355,1.5634330736e-314
kava,priceChangePercentage1HBTC,priceChangePercentage1H,0.8304745806181096,0.0
kava,totalVolumeBTC,high24h,0.5785464181554654,2.30448439383961e-219
kava,totalVolumeBTC,price,0.5252067315146552,3.7303944487472236e-174
kava,totalVolumeBTC,priceChangePercentage1Y,0.6105438531016774,9.338960575877166e-251
kava,totalVolumeBTC,priceChangePercentage7d,0.501242511827609,2.425665578637243e-156
kava,totalVolumeBTC,totalVolume,0.9856652578116918,0.0
kava,totalVolumeBTC,capBTC,0.7788008626364458,0.0
kava,totalVolumeBTC,priceBTC,0.6659597822421355,1.5634330736e-314
osmosis,cap,high24h,0.9693661293110828,0.0
osmosis,cap,low24h,0.973444844728253,0.0
osmosis,cap,price,0.9889379336617402,0.0
osmosis,cap,priceChangePercentage14d,0.564274496512817,1.8825671348644085e-206
osmosis,cap,priceChangePercentage30D,0.7948795184237216,0.0
osmosis,cap,supplyCirculating,-0.7868636288829443,0.0
osmosis,cap,totalVolume,0.5345968891646636,1.5603403295510538e-181
osmosis,cap,apr,0.791151532900828,0.0
osmosis,cap,blockTime,-0.6089676078724812,3.9933454972295935e-249
osmosis,cap,bondedTokens,-0.7753773860486601,0.0
osmosis,cap,communityTokens,-0.7878272682388117,0.0
osmosis,cap,inflation,0.7889797323678935,0.0
osmosis,cap,capBTC,0.8550029938415921,0.0
osmosis,cap,priceBTC,0.8564010723187778,0.0
osmosis,cap,totalVolumeBTC,0.5363730253863459,5.904986871020091e-183
osmosis,capChange24h,capChangeRatio24H,0.9954940460247054,0.0
osmosis,capChange24h,change24h,0.992380261969203,0.0
osmosis,capChange24h,changeRatio24H,0.9882837926898572,0.0
osmosis,capChange24h,priceChangePercentage24H,0.9882837910466122,0.0
osmosis,capChangeRatio24H,capChange24h,0.9954940460247054,0.0
osmosis,capChangeRatio24H,change24h,0.9858073057125218,0.0
osmosis,capChangeRatio24H,changeRatio24H,0.9927047888167859,0.0
osmosis,capChangeRatio24H,priceChangePercentage24H,0.9927047876703382,0.0
osmosis,change24h,capChange24h,0.992380261969203,0.0
osmosis,change24h,capChangeRatio24H,0.9858073057125218,0.0
osmosis,change24h,changeRatio24H,0.9929826074067634,0.0
osmosis,change24h,priceChangePercentage24H,0.9929826062985498,0.0
osmosis,changeRatio24H,capChange24h,0.9882837926898572,0.0
osmosis,changeRatio24H,capChangeRatio24H,0.9927047888167859,0.0
osmosis,changeRatio24H,change24h,0.9929826074067634,0.0
osmosis,changeRatio24H,priceChangePercentage24H,0.9999999999995918,0.0
osmosis,high24h,cap,0.9693661293110828,0.0
osmosis,high24h,low24h,0.9839718660827103,0.0
osmosis,high24h,price,0.9862817536009296,0.0
osmosis,high24h,priceChangePercentage14d,0.5562253321220973,1.9191776121481401e-199
osmosis,high24h,priceChangePercentage30D,0.7959118220837822,0.0
osmosis,high24h,supplyCirculating,-0.8768735451205016,0.0
osmosis,high24h,totalVolume,0.6010393362006431,4.6518761316809205e-241
osmosis,high24h,apr,0.8213221871326188,0.0
osmosis,high24h,blockTime,-0.644428476487815,3.564012548843831e-288
osmosis,high24h,bondedTokens,-0.8056558794535277,0.0
osmosis,high24h,communityTokens,-0.8770559863823179,0.0
osmosis,high24h,inflation,0.8793526862674276,0.0
osmosis,high24h,capBTC,0.9074465980875718,0.0
osmosis,high24h,priceBTC,0.914170753473108,0.0
osmosis,high24h,totalVolumeBTC,0.6185486303560173,3.4936252281210904e-259
osmosis,low24h,cap,0.973444844728253,0.0
osmosis,low24h,high24h,0.9839718660827103,0.0
osmosis,low24h,price,0.9856844800126033,0.0
osmosis,low24h,priceChangePercentage14d,0.5392361004984058,2.8908669797973792e-185
osmosis,low24h,priceChangePercentage30D,0.7884411117126475,0.0
osmosis,low24h,supplyCirculating,-0.8608322700202982,0.0
osmosis,low24h,totalVolume,0.5003289933324416,1.086721245971263e-155
osmosis,low24h,apr,0.8331514713995691,0.0
osmosis,low24h,blockTime,-0.6497634677507201,1.663622375048553e-294
osmosis,low24h,bondedTokens,-0.8177652857158476,0.0
osmosis,low24h,communityTokens,-0.8620520484506597,0.0
osmosis,low24h,inflation,0.8628775692294414,0.0
osmosis,low24h,capBTC,0.8984056323539897,0.0
osmosis,low24h,priceBTC,0.9041710828069344,0.0
osmosis,low24h,totalVolumeBTC,0.5249807045662163,5.578444304524055e-174
osmosis,price,cap,0.9889379336617402,0.0
osmosis,price,high24h,0.9862817536009296,0.0
osmosis,price,low24h,0.9856844800126033,0.0
osmosis,price,priceChangePercentage14d,0.5654811373773573,1.612195803901761e-207
osmosis,price,priceChangePercentage30D,0.8037285375980053,0.0
osmosis,price,supplyCirculating,-0.8677698117154097,0.0
osmosis,price,totalVolume,0.5616034149864426,4.1863337487799e-204
osmosis,price,apr,0.8281035681953564,0.0
osmosis,price,blockTime,-0.6373776129653405,5.333797145681918e-280
osmosis,price,bondedTokens,-0.8128124938804397,0.0
osmosis,price,communityTokens,-0.8684187795015723,0.0
osmosis,price,inflation,0.869859894890299,0.0
osmosis,price,capBTC,0.9038437632257731,0.0
osmosis,price,priceBTC,0.9098772608663149,0.0
osmosis,price,totalVolumeBTC,0.5780245525623526,7.01455204571392e-219
osmosis,priceChangePercentage14d,cap,0.564274496512817,1.8825671348644085e-206
osmosis,priceChangePercentage14d,high24h,0.5562253321220973,1.9191776121481401e-199
osmosis,priceChangePercentage14d,low24h,0.5392361004984058,2.8908669797973792e-185
osmosis,priceChangePercentage14d,price,0.5654811373773573,1.612195803901761e-207
osmosis,priceChangePercentage14d,priceChangePercentage30D,0.7715894901104257,0.0
osmosis,priceChangePercentage14d,priceChangePercentage7d,0.6932870323926774,0.0
osmosis,priceChangePercentage14d,apr,0.5691205743130806,9.147094353767385e-211
osmosis,priceChangePercentage14d,bondedTokens,-0.5587077290134957,1.3873854359892859e-201
osmosis,priceChangePercentage1H,priceChangePercentage1HBTC,0.5705241558371149,4.994607333441284e-212
osmosis,priceChangePercentage24H,capChange24h,0.9882837910466122,0.0
osmosis,priceChangePercentage24H,capChangeRatio24H,0.9927047876703382,0.0
osmosis,priceChangePercentage24H,change24h,0.9929826062985498,0.0
osmosis,priceChangePercentage24H,changeRatio24H,0.9999999999995918,0.0
osmosis,priceChangePercentage30D,cap,0.7948795184237216,0.0
osmosis,priceChangePercentage30D,high24h,0.7959118220837822,0.0
osmosis,priceChangePercentage30D,low24h,0.7884411117126475,0.0
osmosis,priceChangePercentage30D,price,0.8037285375980053,0.0
osmosis,priceChangePercentage30D,priceChangePercentage14d,0.7715894901104257,0.0
osmosis,priceChangePercentage30D,priceChangePercentage7d,0.5483837617100731,8.482361241082113e-193
osmosis,priceChangePercentage30D,supplyCirculating,-0.6537967284779121,2.2355026618048014e-299
osmosis,priceChangePercentage30D,totalVolume,0.5606495926844605,2.849575121830825e-203
osmosis,priceChangePercentage30D,apr,0.6261714137968392,1.9427001016421462e-267
osmosis,priceChangePercentage30D,blockTime,-0.5595372842985671,2.6467195988532886e-202
osmosis,priceChangePercentage30D,bondedTokens,-0.6014025954190967,2.0090507507650813e-241
osmosis,priceChangePercentage30D,communityTokens,-0.6544019170495374,4.0917882909801206e-300
osmosis,priceChangePercentage30D,inflation,0.6691124478540572,1.405923e-318
osmosis,priceChangePercentage30D,capBTC,0.6645703644611926,9.15238209027e-313
osmosis,priceChangePercentage30D,priceBTC,0.6813162253769602,0.0
osmosis,priceChangePercentage30D,totalVolumeBTC,0.5486559183367357,5.02139933201354e-193
osmosis,priceChangePercentage7d,priceChangePercentage14d,0.6932870323926774,0.0
osmosis,priceChangePercentage7d,priceChangePercentage30D,0.5483837617100731,8.482361241082113e-193
osmosis,supplyCirculating,cap,-0.7868636288829443,0.0
osmosis,supplyCirculating,high24h,-0.8768735451205016,0.0
osmosis,supplyCirculating,low24h,-0.8608322700202982,0.0
osmosis,supplyCirculating,price,-0.8677698117154097,0.0
osmosis,supplyCirculating,priceChangePercentage30D,-0.6537967284779121,2.2355026618048014e-299
osmosis,supplyCirculating,totalVolume,-0.5433049865990041,1.3781122969609425e-188
osmosis,supplyCirculating,apr,-0.8262359273906931,0.0
osmosis,supplyCirculating,blockTime,0.6178379593942642,2.0012734331254144e-258
osmosis,supplyCirculating,bondedTokens,0.8182339811658574,0.0
osmosis,supplyCirculating,communityTokens,0.9996648795040209,0.0
osmosis,supplyCirculating,inflation,-0.9996318790729529,0.0
osmosis,supplyCirculating,capBTC,-0.9180710509155914,0.0
osmosis,supplyCirculating,priceBTC,-0.9370032175254738,0.0
osmosis,supplyCirculating,totalVolumeBTC,-0.6074451329922501,1.4724312093193615e-247
osmosis,totalVolume,cap,0.5345968891646636,1.5603403295510538e-181
osmosis,totalVolume,high24h,0.6010393362006431,4.6518761316809205e-241
osmosis,totalVolume,low24h,0.5003289933324416,1.086721245971263e-155
osmosis,totalVolume,price,0.5616034149864426,4.1863337487799e-204
osmosis,totalVolume,priceChangePercentage30D,0.5606495926844605,2.849575121830825e-203
osmosis,totalVolume,supplyCirculating,-0.5433049865990041,1.3781122969609425e-188
osmosis,totalVolume,communityTokens,-0.5385179521567494,1.1030382083755779e-184
osmosis,totalVolume,inflation,0.5489415911283271,2.89466905628497e-193
osmosis,totalVolume,capBTC,0.5678637516158571,1.2214369651266108e-209
osmosis,totalVolume,priceBTC,0.5730910482443003,2.3619439820854534e-214
osmosis,totalVolume,totalVolumeBTC,0.9864867426967514,0.0
osmosis,apr,cap,0.791151532900828,0.0
osmosis,apr,high24h,0.8213221871326188,0.0
osmosis,apr,low24h,0.8331514713995691,0.0
osmosis,apr,price,0.8281035681953564,0.0
osmosis,apr,priceChangePercentage14d,0.5691205743130806,9.147094353767385e-211
osmosis,apr,priceChangePercentage30D,0.6261714137968392,1.9427001016421462e-267
osmosis,apr,supplyCirculating,-0.8262359273906931,0.0
osmosis,apr,blockTime,-0.5423045236011063,9.125825733508753e-188
osmosis,apr,bondedTokens,-0.9987305701899079,0.0
osmosis,apr,communityTokens,-0.8345697534165211,0.0
osmosis,apr,inflation,0.8233237844787601,0.0
osmosis,apr,capBTC,0.7017621228646809,0.0
osmosis,apr,priceBTC,0.7244964949139184,0.0
osmosis,blockTime,cap,-0.6089676078724812,3.9933454972295935e-249
osmosis,blockTime,high24h,-0.644428476487815,3.564012548843831e-288
osmosis,blockTime,low24h,-0.6497634677507201,1.663622375048553e-294
osmosis,blockTime,price,-0.6373776129653405,5.333797145681918e-280
osmosis,blockTime,priceChangePercentage30D,-0.5595372842985671,2.6467195988532886e-202
osmosis,blockTime,supplyCirculating,0.6178379593942642,2.0012734331254144e-258
osmosis,blockTime,apr,-0.5423045236011063,9.125825733508753e-188
osmosis,blockTime,bondedTokens,0.5264541635658752,4.0261331590617937e-175
osmosis,blockTime,communityTokens,0.6178302308359348,2.0395733143461775e-258
osmosis,blockTime,inflation,-0.621938486430128,7.953412380219125e-263
osmosis,blockTime,capBTC,-0.6251759017937124,2.3961434040154563e-266
osmosis,blockTime,priceBTC,-0.6332597084533165,2.5311517428946354e-275
osmosis,bondedTokens,cap,-0.7753773860486601,0.0
osmosis,bondedTokens,high24h,-0.8056558794535277,0.0
osmosis,bondedTokens,low24h,-0.8177652857158476,0.0
osmosis,bondedTokens,price,-0.8128124938804397,0.0
osmosis,bondedTokens,priceChangePercentage14d,-0.5587077290134957,1.3873854359892859e-201
osmosis,bondedTokens,priceChangePercentage30D,-0.6014025954190967,2.0090507507650813e-241
osmosis,bondedTokens,supplyCirculating,0.8182339811658574,0.0
osmosis,bondedTokens,apr,-0.9987305701899079,0.0
osmosis,bondedTokens,blockTime,0.5264541635658752,4.0261331590617937e-175
osmosis,bondedTokens,communityTokens,0.8269852360626171,0.0
osmosis,bondedTokens,inflation,-0.8143521955877129,0.0
osmosis,bondedTokens,capBTC,-0.6870357100319116,0.0
osmosis,bondedTokens,priceBTC,-0.7098849704008755,0.0
osmosis,communityTokens,cap,-0.7878272682388117,0.0
osmosis,communityTokens,high24h,-0.8770559863823179,0.0
osmosis,communityTokens,low24h,-0.8620520484506597,0.0
osmosis,communityTokens,price,-0.8684187795015723,0.0
osmosis,communityTokens,priceChangePercentage30D,-0.6544019170495374,4.0917882909801206e-300
osmosis,communityTokens,supplyCirculating,0.9996648795040209,0.0
osmosis,communityTokens,totalVolume,-0.5385179521567494,1.1030382083755779e-184
osmosis,communityTokens,apr,-0.8345697534165211,0.0
osmosis,communityTokens,blockTime,0.6178302308359348,2.0395733143461775e-258
osmosis,communityTokens,bondedTokens,0.8269852360626171,0.0
osmosis,communityTokens,inflation,-0.9991355041829395,0.0
osmosis,communityTokens,capBTC,-0.9144680862106855,0.0
osmosis,communityTokens,priceBTC,-0.9338093612153019,0.0
osmosis,communityTokens,totalVolumeBTC,-0.6021082866917016,3.919940592610823e-242
osmosis,inflation,cap,0.7889797323678935,0.0
osmosis,inflation,high24h,0.8793526862674276,0.0
osmosis,inflation,low24h,0.8628775692294414,0.0
osmosis,inflation,price,0.869859894890299,0.0
osmosis,inflation,priceChangePercentage30D,0.6691124478540572,1.405923e-318
osmosis,inflation,supplyCirculating,-0.9996318790729529,0.0
osmosis,inflation,totalVolume,0.5489415911283271,2.89466905628497e-193
osmosis,inflation,apr,0.8233237844787601,0.0
osmosis,inflation,blockTime,-0.621938486430128,7.953412380219125e-263
osmosis,inflation,bondedTokens,-0.8143521955877129,0.0
osmosis,inflation,communityTokens,-0.9991355041829395,0.0
osmosis,inflation,capBTC,0.9184642007731003,0.0
osmosis,inflation,priceBTC,0.9377753082813989,0.0
osmosis,inflation,totalVolumeBTC,0.6122146161283727,1.7036307469942968e-252
osmosis,capBTC,cap,0.8550029938415921,0.0
osmosis,capBTC,high24h,0.9074465980875718,0.0
osmosis,capBTC,low24h,0.8984056323539897,0.0
osmosis,capBTC,price,0.9038437632257731,0.0
osmosis,capBTC,priceChangePercentage30D,0.6645703644611926,9.15238209027e-313
osmosis,capBTC,supplyCirculating,-0.9180710509155914,0.0
osmosis,capBTC,totalVolume,0.5678637516158571,1.2214369651266108e-209
osmosis,capBTC,apr,0.7017621228646809,0.0
osmosis,capBTC,blockTime,-0.6251759017937124,2.3961434040154563e-266
osmosis,capBTC,bondedTokens,-0.6870357100319116,0.0
osmosis,capBTC,communityTokens,-0.9144680862106855,0.0
osmosis,capBTC,inflation,0.9184642007731003,0.0
osmosis,capBTC,priceBTC,0.998439356627712,0.0
osmosis,capBTC,totalVolumeBTC,0.6406524775571826,9.052182945900743e-284
osmosis,priceBTC,cap,0.8564010723187778,0.0
osmosis,priceBTC,high24h,0.914170753473108,0.0
osmosis,priceBTC,low24h,0.9041710828069344,0.0
osmosis,priceBTC,price,0.9098772608663149,0.0
osmosis,priceBTC,priceChangePercentage30D,0.6813162253769602,0.0
osmosis,priceBTC,supplyCirculating,-0.9370032175254738,0.0
osmosis,priceBTC,totalVolume,0.5730910482443003,2.3619439820854534e-214
osmosis,priceBTC,apr,0.7244964949139184,0.0
osmosis,priceBTC,blockTime,-0.6332597084533165,2.5311517428946354e-275
osmosis,priceBTC,bondedTokens,-0.7098849704008755,0.0
osmosis,priceBTC,communityTokens,-0.9338093612153019,0.0
osmosis,priceBTC,inflation,0.9377753082813989,0.0
osmosis,priceBTC,capBTC,0.998439356627712,0.0
osmosis,priceBTC,totalVolumeBTC,0.6446828921621669,1.7902321302730708e-288
osmosis,priceChangePercentage1HBTC,priceChangePercentage1H,0.5705241558371149,4.994607333441284e-212
osmosis,totalVolumeBTC,cap,0.5363730253863459,5.904986871020091e-183
osmosis,totalVolumeBTC,high24h,0.6185486303560173,3.4936252281210904e-259
osmosis,totalVolumeBTC,low24h,0.5249807045662163,5.578444304524055e-174
osmosis,totalVolumeBTC,price,0.5780245525623526,7.01455204571392e-219
osmosis,totalVolumeBTC,priceChangePercentage30D,0.5486559183367357,5.02139933201354e-193
osmosis,totalVolumeBTC,supplyCirculating,-0.6074451329922501,1.4724312093193615e-247
osmosis,totalVolumeBTC,totalVolume,0.9864867426967514,0.0
osmosis,totalVolumeBTC,communityTokens,-0.6021082866917016,3.919940592610823e-242
osmosis,totalVolumeBTC,inflation,0.6122146161283727,1.7036307469942968e-252
osmosis,totalVolumeBTC,capBTC,0.6406524775571826,9.052182945900743e-284
osmosis,totalVolumeBTC,priceBTC,0.6446828921621669,1.7902321302730708e-288
